date,geography_name,geography_code,school_type_group,Institution,subject_area,Subject,Number at grade A*.,Number at grade A.,Number at grade B.,Number at grade C.,Number at grade D.,Number at grade E.,Number at grade U.,q_grade_achieved,Total number of students,astar_a_grade_achieved,astar_b_grade_achieved,astar_c_grade_achieved,astar_d_grade_achieved,astar_e_grade_achieved,Percent achieving grade A*,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,Percent achieving grade A* - A,Percent achieving grade A* - B,Percent achieving grade A* - C,Percent achieving grade A* - D,Percent achieving grade A* - E
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,All STEM subjects,Total STEM subjects,215,248,246,192,96,52,3,0,1052,463,709,901,997,1049,20.43726,23.57414,23.38403,18.25095,9.12548,4.94297,44.01141,67.39544,85.64639,94.77186,99.71483
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Physical Education,Physical Education/Sports Studies,9,17,19,24,16,2,0,0,87,26,45,69,85,87,10.34483,19.54023,21.83908,27.58621,18.3908,2.29885,29.88506,51.72414,79.31034,97.70115,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Modern Hebrew,1,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0,0,0,0,0,100,100,100,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,English,Total English,64,104,140,136,46,7,0,0,497,168,308,444,490,497,12.87726,20.92555,28.16901,27.36419,9.25553,1.40845,33.80282,61.97183,89.33602,98.59155,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Physical Education,Dance,3,4,2,4,0,0,0,0,13,7,9,13,13,13,23.07692,30.76923,15.38462,30.76923,0,0,53.84615,69.23077,100,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Science -Physics,Total Physics,52,80,61,65,27,18,1,0,304,132,193,258,285,303,17.10526,26.31579,20.06579,21.38158,8.88158,5.92105,43.42105,63.48684,84.86842,93.75,99.67105
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Psychology,Total Psychology,38,95,161,156,73,24,0,0,547,133,294,450,523,547,6.94698,17.36746,29.43327,28.5192,13.34552,4.38757,24.31444,53.74771,82.26691,95.61243,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Classical studies,Ancient History,1,3,5,7,0,1,0,0,17,4,9,16,16,17,5.88235,17.64706,29.41176,41.17647,0,5.88235,23.52941,52.94118,94.11765,94.11765,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,General studies,Total General studies,0,0,1,0,1,0,6,0,8,0,1,1,2,2,0,0,12.5,0,12.5,0,0,12.5,12.5,25,25
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Computer Science,Total Computer Science,13,25,18,17,12,7,0,0,92,38,56,73,85,92,14.13043,27.17391,19.56522,18.47826,13.04348,7.6087,41.30435,60.86957,79.34783,92.3913,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Design and technology,Total D&T,16,23,38,26,15,7,0,0,125,39,77,103,118,125,12.8,18.4,30.4,20.8,12,5.6,31.2,61.6,82.4,94.4,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Arts,Film Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Italian,2,1,1,0,0,0,0,0,4,3,4,4,4,4,50,25,25,0,0,0,75,100,100,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Dutch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Religious Studies,Total Religious Studies,12,39,51,40,8,2,0,0,152,51,102,142,150,152,7.89474,25.65789,33.55263,26.31579,5.26316,1.31579,33.55263,67.10526,93.42105,98.68421,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,English,English language,11,33,65,66,26,4,0,0,205,44,109,175,201,205,5.36585,16.09756,31.70732,32.19512,12.68293,1.95122,21.46341,53.17073,85.36585,98.04878,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Sociology,Total Sociology,11,29,65,63,25,6,0,0,199,40,105,168,193,199,5.52764,14.57286,32.66332,31.65829,12.56281,3.01508,20.1005,52.76382,84.42211,96.98492,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Economics,Total Economics,26,58,68,64,16,6,0,0,238,84,152,216,232,238,10.92437,24.36975,28.57143,26.89076,6.72269,2.52101,35.29412,63.86555,90.7563,97.47899,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Russian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Design and technology,D&T Food Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Anthropology,Total Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Science - other,Electronics,0,2,2,1,3,0,0,0,8,2,4,5,8,8,0,25,25,12.5,37.5,0,25,50,62.5,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Design and technology,D&T Textiles Technology,2,5,5,3,0,0,0,0,15,7,12,15,15,15,13.33333,33.33333,33.33333,20,0,0,46.66667,80,100,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Maths,Additional Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Design and technology,D&T Product Design,13,14,29,20,15,7,0,0,98,27,56,76,91,98,13.26531,14.28571,29.59184,20.40816,15.30612,7.14286,27.55102,57.14286,77.55102,92.85714,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Arabic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Art & Design,Textiles,4,4,2,1,1,0,0,0,12,8,10,11,12,12,33.33333,33.33333,16.66667,8.33333,8.33333,0,66.66667,83.33333,91.66667,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Art & Design,3d Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Art & Design,History of Art,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Art & Design,Graphics,7,9,13,9,3,1,0,0,42,16,29,38,41,42,16.66667,21.42857,30.95238,21.42857,7.14286,2.38095,38.09524,69.04762,90.47619,97.61905,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Archaeology,Total Archaeology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Polish,0,2,0,0,0,0,0,0,2,2,2,2,2,2,0,100,0,0,0,0,100,100,100,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Art & Design,Total Art & Design,73,53,95,41,12,3,0,0,277,126,221,262,274,277,26.35379,19.13357,34.29603,14.80144,4.33213,1.08303,45.48736,79.78339,94.58484,98.91697,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Art & Design,Photography,14,13,42,19,7,1,0,0,96,27,69,88,95,96,14.58333,13.54167,43.75,19.79167,7.29167,1.04167,28.125,71.875,91.66667,98.95833,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Art & Design,Art and design,8,9,18,6,4,0,0,0,45,17,35,41,45,45,17.77778,20,40,13.33333,8.88889,0,37.77778,77.77778,91.11111,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Citizenship studies,Total Citizenship studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Arts,Total Arts,11,45,57,58,17,2,0,0,190,56,113,171,188,190,5.78947,23.68421,30,30.52632,8.94737,1.05263,29.47368,59.47368,90,98.94737,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Law,Total Law,2,6,2,5,0,0,0,0,15,8,10,15,15,15,13.33333,40,13.33333,33.33333,0,0,53.33333,66.66667,100,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Science - other,Total Other Sciences,0,4,4,2,5,0,0,0,15,4,8,10,15,15,0,26.66667,26.66667,13.33333,33.33333,0,26.66667,53.33333,66.66667,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Maths - Further,Total Further Mathematics,44,31,14,11,4,1,0,0,105,75,89,100,104,105,41.90476,29.52381,13.33333,10.47619,3.80952,0.95238,71.42857,84.7619,95.2381,99.04762,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Design and technology,D&T Systems & Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Classical studies,Total Classical studies,5,7,11,9,4,1,0,0,37,12,23,32,36,37,13.51351,18.91892,29.72973,24.32432,10.81081,2.7027,32.43243,62.16216,86.48649,97.2973,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Design and technology,Design & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages,Total Modern languages including Other,35,52,34,31,7,1,0,0,160,87,121,152,159,160,21.875,32.5,21.25,19.375,4.375,0.625,54.375,75.625,95,99.375,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Art & Design,Critical Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Classical studies,Classical Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Physical Education,Total Physical Education,12,21,21,28,16,2,0,0,100,33,54,82,98,100,12,21,21,28,16,2,33,54,82,98,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Arts,Drama & Theatre Studies,7,23,20,15,4,0,0,0,69,30,50,65,69,69,10.14493,33.33333,28.98551,21.73913,5.7971,0,43.47826,72.46377,94.2029,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Geography,Total Geography,27,68,98,71,26,4,0,0,294,95,193,264,290,294,9.18367,23.12925,33.33333,24.14966,8.84354,1.36054,32.31293,65.64626,89.79592,98.63946,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Art & Design,Fine Art,45,23,37,14,1,1,0,0,121,68,105,119,120,121,37.19008,19.00826,30.57851,11.57025,0.82645,0.82645,56.19835,86.77686,98.34711,99.17355,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Total Other Modern Languages,3,3,1,0,0,0,0,0,7,6,7,7,7,7,42.85714,42.85714,14.28571,0,0,0,85.71429,100,100,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Government and politics,Total Government and Politics,12,28,36,28,12,4,1,0,121,40,76,104,116,120,9.91736,23.1405,29.75207,23.1405,9.91736,3.30579,33.05785,62.80992,85.95041,95.86777,99.17355
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages,French,19,23,24,16,4,0,0,0,86,42,66,82,86,86,22.09302,26.74419,27.90698,18.60465,4.65116,0,48.83721,76.74419,95.34884,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Science - other,Geology,0,2,2,1,2,0,0,0,7,2,4,5,7,7,0,28.57143,28.57143,14.28571,28.57143,0,28.57143,57.14286,71.42857,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Gujarati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Science -Chemistry,Total Chemistry,74,118,120,104,42,27,3,0,488,192,312,416,458,485,15.16393,24.18033,24.59016,21.31148,8.60656,5.53279,39.34426,63.93443,85.2459,93.85246,99.38525
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Maths,Total Maths,159,160,138,107,46,26,2,0,638,319,457,564,610,636,24.92163,25.07837,21.63009,16.77116,7.21003,4.07524,50,71.63009,88.40125,95.61129,99.68652
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages,German,6,19,9,6,2,0,0,0,42,25,34,40,42,42,14.28571,45.2381,21.42857,14.28571,4.7619,0,59.52381,80.95238,95.2381,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Science -Biology,Total Biology,61,117,125,113,64,23,1,0,504,178,303,416,480,503,12.10317,23.21429,24.80159,22.42063,12.69841,4.56349,35.31746,60.11905,82.53968,95.2381,99.80159
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Maths,Maths,159,160,138,107,46,26,2,0,638,319,457,564,610,636,24.92163,25.07837,21.63009,16.77116,7.21003,4.07524,50,71.63009,88.40125,95.61129,99.68652
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,English,English literature,58,72,88,67,20,4,0,0,309,130,218,285,305,309,18.77023,23.30097,28.47896,21.68285,6.47249,1.2945,42.0712,70.55016,92.23301,98.7055,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Geography,Geography,27,68,98,71,26,4,0,0,294,95,193,264,290,294,9.18367,23.12925,33.33333,24.14966,8.84354,1.36054,32.31293,65.64626,89.79592,98.63946,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,General studies,Critical Thinking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Logic/Philosophy,Total Logic/ Philosophy,0,2,5,3,1,0,0,0,11,2,7,10,11,11,0,18.18182,45.45455,27.27273,9.09091,0,18.18182,63.63636,90.90909,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Business Studies,Total Business Studies,12,46,67,75,40,15,0,0,255,58,125,200,240,255,4.70588,18.03922,26.27451,29.41176,15.68627,5.88235,22.7451,49.01961,78.43137,94.11765,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Science - other,Environmental Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Music,Total Music,6,11,8,4,1,0,0,0,30,17,25,29,30,30,20,36.66667,26.66667,13.33333,3.33333,0,56.66667,83.33333,96.66667,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Humanities,Total Humanities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,History,Total History,39,91,114,82,27,11,1,0,365,130,244,326,353,364,10.68493,24.93151,31.23288,22.46575,7.39726,3.0137,35.61644,66.84932,89.31507,96.71233,99.72603
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,General studies,General Studies,0,0,1,0,1,0,6,0,8,0,1,1,2,2,0,0,12.5,0,12.5,0,0,12.5,12.5,25,25
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,ICT,Total ICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Accounting and Finance,Total Accounting and finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Classical studies,Classical Civilisation,4,4,6,2,4,0,0,0,20,8,14,16,20,20,20,20,30,10,20,0,40,70,80,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,Design and technology,D&T Engineering,1,4,4,3,0,0,0,0,12,5,9,12,12,12,8.33333,33.33333,33.33333,25,0,0,41.66667,75,100,100,100
2019/20,North Yorkshire,E10000023,State-funded institutions,All state-funded schools,English,English language & literature,0,3,6,6,3,0,0,0,18,3,9,15,18,18,0,16.66667,33.33333,33.33333,16.66667,0,16.66667,50,83.33333,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Music,Music,2,10,3,5,2,0,0,0,22,12,15,20,22,22,9.09091,45.45455,13.63636,22.72727,9.09091,0,54.54545,68.18182,90.90909,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Music,Music Technology,0,0,1,1,0,0,0,0,2,0,1,2,2,2,0,0,50,50,0,0,0,50,100,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Classical studies,Classics (General),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Maths,Mathematics (Pure),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Geography,Geography (World Development),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Arts,Media/Film/Tv Studies,6,4,16,10,2,0,0,0,38,10,26,36,38,38,15.78947,10.52632,42.10526,26.31579,5.26316,0,26.31579,68.42105,94.73684,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Arts,Communication Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,All subjects,Total subjects,221,351,483,338,134,27,2,0,1556,572,1055,1393,1527,1554,14.20308,22.55784,31.04113,21.72237,8.61183,1.73522,36.76093,67.80206,89.52442,98.13625,99.87147
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Urdu,4,7,6,1,2,0,0,0,20,11,17,18,20,20,20,35,30,5,10,0,55,85,90,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,All facilitating subjects,Total facilitating subjects,136,247,318,273,160,36,2,0,1172,383,701,974,1134,1170,11.6041,21.07509,27.13311,23.29352,13.65188,3.07167,32.67918,59.81229,83.1058,96.75768,99.82935
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages,Spanish,3,6,9,3,1,0,0,0,22,9,18,21,22,22,13.63636,27.27273,40.90909,13.63636,4.54545,0,40.90909,81.81818,95.45455,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Modern Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Maths,Mathematics (Statistics),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Punjabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,All STEM subjects,Total STEM subjects,97,157,193,190,113,31,1,0,782,254,447,637,750,781,12.40409,20.07673,24.68031,24.29668,14.45013,3.96419,32.48082,57.16113,81.4578,95.90793,99.87212
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Physical Education,Physical Education/Sports Studies,3,6,8,11,3,0,0,0,31,9,17,28,31,31,9.67742,19.35484,25.80645,35.48387,9.67742,0,29.03226,54.83871,90.32258,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,English,Total English,28,68,130,142,57,9,0,0,434,96,226,368,425,434,6.45161,15.6682,29.95392,32.71889,13.13364,2.07373,22.11982,52.07373,84.79263,97.92627,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Physical Education,Dance,1,0,2,1,0,0,0,0,4,1,3,4,4,4,25,0,50,25,0,0,25,75,100,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Science -Physics,Total Physics,22,28,43,35,29,6,0,0,163,50,93,128,157,163,13.49693,17.17791,26.38037,21.47239,17.79141,3.68098,30.67485,57.05521,78.52761,96.31902,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Psychology,Total Psychology,31,62,133,133,54,18,0,0,431,93,226,359,413,431,7.19258,14.38515,30.85847,30.85847,12.529,4.17633,21.57773,52.43619,83.29466,95.82367,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,General studies,Total General studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Computer Science,Total Computer Science,8,9,14,12,7,0,0,0,50,17,31,43,50,50,16,18,28,24,14,0,34,62,86,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Design and technology,Total D&T,3,16,10,12,12,3,0,0,56,19,29,41,53,56,5.35714,28.57143,17.85714,21.42857,21.42857,5.35714,33.92857,51.78571,73.21429,94.64286,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Arts,Film Studies,0,1,5,1,3,0,0,0,10,1,6,7,10,10,0,10,50,10,30,0,10,60,70,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Italian,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,100,0,0,0,0,100,100,100,100
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Dutch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Bradford,E08000032,State-funded institutions,All state-funded schools,Religious Studies,Total Religious Studies,7,19,43,31,19,7,0,0,126,26,69,100,119,126,5.55556,15.07937,34.12698,24.60317,15.07937,5.55556,20.63492,54.7619,79.36508,94.44444,100
