geography_code,geography_code,skill,geography_name,count,duration
E08000032,E08000032,Consulting,Bradford,31,24.52
E08000032,E08000032,Caring Nature,Bradford,31,36.1111111111111
E08000032,E08000032,Intellectual Curiosity,Bradford,29,37.0833333333333
E08000032,E08000032,Mechanical Aptitude,Bradford,28,35.3
E08000032,E08000032,Listening Skills,Bradford,27,35.625
E08000032,E08000032,Adaptability,Bradford,25,41.1111111111111
E08000032,E08000032,Written English,Bradford,25,24.7567567567568
E08000032,E08000032,Valid Driver's License,Bradford,25,33.2
E08000032,E08000032,Team Management,Bradford,24,21.7142857142857
E08000032,E08000032,Grammar,Bradford,22,24.4193548387097
E08000032,E08000032,Multilingualism,Bradford,22,28.1764705882353
E08000032,E08000032,Taking Messages,Bradford,22,30.375
E08000032,E08000032,Critical Thinking,Bradford,21,43.4230769230769
E08000032,E08000032,Portuguese Language,Bradford,21,50.7647058823529
E08000032,E08000032,Supervision,Bradford,21,23.72
E08000032,E08000032,Self-Discipline,Bradford,20,41.0
E08000032,E08000032,Team Performance Management,Bradford,19,42.7272727272727
E08000032,E08000032,Organizational Skills,Bradford,19,38.0
E08000032,E08000032,Word Processing,Bradford,18,21.875
E08000032,E08000032,Timelines,Bradford,17,26.8421052631579
E08000032,E08000032,Professional Networking,Bradford,17,29.5
E08000032,E08000032,Consultative Approaches,Bradford,16,32.6190476190476
E08000032,E08000032,Collaboration,Bradford,16,33.2631578947368
E08000032,E08000032,Information Technology,Bradford,16,14.2
E08000032,E08000032,Progress Reporting,Bradford,15,37.5
E08000032,E08000032,Analytical Thinking,Bradford,14,30.5555555555556
E08000032,E08000032,Business Acumen,Bradford,14,24.2105263157895
E08000032,E08000032,French Language,Bradford,14,14.0909090909091
E08000032,E08000032,Creative Thinking,Bradford,13,37.0952380952381
E08000032,E08000032,Creativity,Bradford,13,47.2272727272727
E08000032,E08000032,Cooperation,Bradford,13,46.9545454545455
E08000032,E08000032,Team Oriented,Bradford,13,31.85
E08000032,E08000032,Virtual Teams,Bradford,13,17.0
E08000032,E08000032,Support Colleagues,Bradford,13,19.047619047619
E08000032,E08000032,Diplomacy,Bradford,13,27.2
E08000032,E08000032,German Language,Bradford,12,28.35
E08000032,E08000032,Arithmetic,Bradford,12,40.1666666666667
E08000032,E08000032,Greeting Customers,Bradford,12,40.5
E08000032,E08000032,Strategic Thinking,Bradford,11,21.7727272727273
E08000032,E08000032,Telecommuting,Bradford,11,30.4705882352941
E08000032,E08000032,Microsoft Software,Bradford,11,60.0
E08000032,E08000032,Data Reporting,Bradford,11,32.25
E08000032,E08000032,Emergency Procedures,Bradford,10,28.0
E08000032,E08000032,Spanish Language,Bradford,9,46.1904761904762
E08000032,E08000032,Program Management,Bradford,9,46.1052631578947
E08000032,E08000032,Curiosity,Bradford,9,46.0952380952381
E08000032,E08000032,Creative Problem-Solving,Bradford,9,20.7727272727273
E08000032,E08000032,Constructive Feedback,Bradford,9,53.1578947368421
E08000032,E08000032,Smartphone Operation,Bradford,8,43.0
E08000032,E08000032,Information Gathering,Bradford,8,38.7727272727273
E08000032,E08000032,Resourcefulness,Bradford,7,45.0869565217391
E08000032,E08000032,Personal Integrity,Bradford,7,31.0
E08000032,E08000032,Visionary,Bradford,6,40.0
E08000032,E08000032,Italian Language,Bradford,5,32.0
E08000032,E08000032,Optimism,Bradford,5,17.5
E08000032,E08000032,Assertiveness,Bradford,4,27.6111111111111
E08000032,E08000032,Independent Thinking,Bradford,4,27.0
E08000032,E08000032,Team Motivation,Bradford,4,26.0
E08000032,E08000032,Creative Design,Bradford,4,17.0
E08000032,E08000032,Emotional Stability,Bradford,4,34.4117647058824
E08000032,E08000032,Open Mindset,Bradford,3,48.2352941176471
E08000032,E08000032,Active Listening,Bradford,3,43.0
E08000032,E08000032,Data Compilation,Bradford,3,15.1176470588235
E08000032,E08000032,Plan Execution,Bradford,3,38.2083333333333
E08000032,E08000032,Imagination,Bradford,3,59.2941176470588
E08000032,E08000032,Discussion Facilitation,Bradford,3,38.5882352941176
E08000033,E08000033,Communications,Calderdale,586,32.2715231788079
E08000033,E08000033,Customer Service,Calderdale,402,30.4158415841584
E08000033,E08000033,Management,Calderdale,356,32.8636363636364
E08000033,E08000033,Detail Oriented,Calderdale,293,28.2441860465116
E08000033,E08000033,Mathematics,Calderdale,289,30.6315789473684
E08000033,E08000033,Sales,Calderdale,277,35.0581395348837
E08000033,E08000033,Self-Motivation,Calderdale,206,37.5789473684211
E08000033,E08000033,Planning,Calderdale,162,29.5208333333333
E08000033,E08000033,Problem Solving,Calderdale,152,38.8181818181818
E08000033,E08000033,Time Management,Calderdale,141,26.3269230769231
E08000033,E08000033,Microsoft Excel,Calderdale,136,31.3333333333333
E08000033,E08000033,Willingness To Learn,Calderdale,134,31.2352941176471
E08000033,E08000033,Enthusiasm,Calderdale,130,31.125
E08000033,E08000033,Microsoft Office,Calderdale,126,34.0
E08000033,E08000033,Innovation,Calderdale,124,24.36
E08000033,E08000033,Leadership,Calderdale,123,33.4827586206897
E08000033,E08000033,Operations,Calderdale,120,26.625
E08000033,E08000033,Presentations,Calderdale,117,25.90625
E08000033,E08000033,Interpersonal Communications,Calderdale,110,27.4473684210526
E08000033,E08000033,Writing,Calderdale,102,23.6451612903226
E08000033,E08000033,Administrative Functions,Calderdale,99,24.7241379310345
E08000033,E08000033,Positivity,Calderdale,97,35.5
E08000033,E08000033,Microsoft Outlook,Calderdale,96,29.9666666666667
E08000033,E08000033,Computer Literacy,Calderdale,95,31.6470588235294
E08000033,E08000033,Teamwork,Calderdale,88,35.0
E08000033,E08000033,Research,Calderdale,87,27.7391304347826
E08000033,E08000033,Verbal Communication Skills,Calderdale,86,30.5666666666667
E08000033,E08000033,Resilience,Calderdale,85,33.4444444444444
E08000033,E08000033,Literacy,Calderdale,84,26.2903225806452
E08000033,E08000033,Influencing Skills,Calderdale,83,25.2692307692308
E08000033,E08000033,Strong Work Ethic,Calderdale,82,32.4285714285714
E08000033,E08000033,Troubleshooting (Problem Solving),Calderdale,80,29.6666666666667
E08000033,E08000033,Coaching,Calderdale,78,30.05
E08000033,E08000033,Teaching,Calderdale,77,25.3846153846154
E08000033,E08000033,Filing,Calderdale,75,31.2083333333333
E08000033,E08000033,Loading And Unloading,Calderdale,75,27.6
E08000033,E08000033,Professionalism,Calderdale,74,34.6333333333333
E08000033,E08000033,Social Media,Calderdale,72,23.8571428571429
E08000033,E08000033,Forecasting,Calderdale,71,35.4
E08000033,E08000033,Mentorship,Calderdale,71,24.8
E08000033,E08000033,Prioritization,Calderdale,69,26.8125
E08000033,E08000033,Multitasking,Calderdale,67,32.6666666666667
E08000033,E08000033,Decision Making,Calderdale,67,27.9285714285714
E08000033,E08000033,English Language,Calderdale,67,29.08
E08000033,E08000033,Honesty,Calderdale,64,33.2380952380952
E08000033,E08000033,Coordinating,Calderdale,64,26.6428571428571
E08000033,E08000033,Training And Development,Calderdale,62,21.9090909090909
E08000033,E08000033,Ability To Meet Deadlines,Calderdale,61,31.0833333333333
E08000033,E08000033,Microsoft PowerPoint,Calderdale,58,27.6296296296296
E08000033,E08000033,People Management,Calderdale,58,30.0
E08000033,E08000033,Budgeting,Calderdale,57,34.5384615384615
E08000033,E08000033,Scheduling,Calderdale,57,23.0
E08000033,E08000033,Team Leadership,Calderdale,55,29.75
E08000033,E08000033,Proactivity,Calderdale,53,28.2916666666667
E08000033,E08000033,Analytical Skills,Calderdale,50,35.0869565217391
E08000033,E08000033,Business Administration,Calderdale,49,30.9166666666667
E08000033,E08000033,First Aid,Calderdale,48,33.125
E08000033,E08000033,Accountability,Calderdale,48,27.6
E08000033,E08000033,Negotiation,Calderdale,47,30.8461538461538
E08000033,E08000033,Cleanliness,Calderdale,47,38.7142857142857
E08000033,E08000033,Information Technology,Calderdale,46,23.8
E08000033,E08000033,Collections,Calderdale,45,21.2857142857143
E08000033,E08000033,Advocacy,Calderdale,44,27.8333333333333
E08000033,E08000033,Reliability,Calderdale,43,28.3846153846154
E08000033,E08000033,Relationship Management,Calderdale,40,34.6
E08000033,E08000033,Investigation,Calderdale,39,29.7142857142857
E08000033,E08000033,Report Writing,Calderdale,38,26.875
E08000033,E08000033,Creativity,Calderdale,37,39.1
E08000033,E08000033,Quality Control,Calderdale,36,26.2222222222222
E08000033,E08000033,Advising,Calderdale,36,33.0
E08000033,E08000033,Record Keeping,Calderdale,34,28.0
E08000033,E08000033,Listening Skills,Calderdale,33,22.0
E08000033,E08000033,Business Acumen,Calderdale,32,43.6
E08000033,E08000033,Microsoft Word,Calderdale,31,31.8333333333333
E08000033,E08000033,Patience,Calderdale,30,30.7272727272727
E08000033,E08000033,Packaging And Labeling,Calderdale,29,24.3333333333333
E08000033,E08000033,Empathy,Calderdale,29,25.0
E08000033,E08000033,Spreadsheets,Calderdale,29,35.8888888888889
E08000033,E08000033,Motivational Skills,Calderdale,28,28.9090909090909
E08000033,E08000033,Quality Assurance,Calderdale,28,27.3333333333333
E08000033,E08000033,Intellectual Curiosity,Calderdale,27,19.6
E08000033,E08000033,Editing,Calderdale,27,20.4
E08000033,E08000033,Lifting Ability,Calderdale,26,42.0
E08000033,E08000033,Curiosity,Calderdale,24,20.0714285714286
E08000033,E08000033,Team Management,Calderdale,23,40.0
E08000033,E08000033,Energetic,Calderdale,22,28.6153846153846
E08000033,E08000033,Calmness Under Pressure,Calderdale,22,25.8571428571429
E08000033,E08000033,Punctuality,Calderdale,21,34.1666666666667
E08000033,E08000033,Telephone Skills,Calderdale,21,29.1666666666667
E08000033,E08000033,Adaptability,Calderdale,19,33.1428571428571
E08000033,E08000033,Persuasive Communication,Calderdale,18,26.3333333333333
E08000033,E08000033,Quick Learning,Calderdale,17,29.0714285714286
E08000033,E08000033,Composure,Calderdale,16,23.1428571428571
E08000033,E08000033,Typing,Calderdale,16,30.0
E08000033,E08000033,Confident Communicator,Calderdale,16,26.0
E08000033,E08000033,Assertiveness,Calderdale,16,21.8571428571429
E08000033,E08000033,Creative Thinking,Calderdale,15,14.7
E08000033,E08000033,Taking Messages,Calderdale,11,29.7142857142857
E08000034,E08000034,Communications,Kirklees,1730,31.8282442748092
E08000034,E08000034,Strong Work Ethic,Kirklees,1489,34.5333333333333
E08000034,E08000034,Customer Service,Kirklees,1474,33.1043956043956
E08000034,E08000034,Sales,Kirklees,1423,33.9083969465649
E08000034,E08000034,Management,Kirklees,1109,32.6535947712418
E08000034,E08000034,Detail Oriented,Kirklees,695,33.4303797468354
E08000034,E08000034,Self-Motivation,Kirklees,535,33.7395833333333
E08000034,E08000034,Planning,Kirklees,497,30.0549450549451
E08000034,E08000034,Mathematics,Kirklees,456,33.3404255319149
E08000034,E08000034,Operations,Kirklees,412,28.5
E08000034,E08000034,Problem Solving,Kirklees,361,32.8617021276596
E08000034,E08000034,Leadership,Kirklees,355,30.3928571428571
E08000034,E08000034,Enthusiasm,Kirklees,350,30.3205128205128
E08000034,E08000034,Microsoft Excel,Kirklees,346,33.6352941176471
E08000034,E08000034,Microsoft Office,Kirklees,326,34.9850746268657
E08000034,E08000034,Interpersonal Communications,Kirklees,324,33.328125
E08000034,E08000034,Verbal Communication Skills,Kirklees,292,36.0
E08000034,E08000034,Willingness To Learn,Kirklees,280,31.9655172413793
E08000034,E08000034,Presentations,Kirklees,265,32.4038461538462
E08000034,E08000034,Time Management,Kirklees,258,30.4347826086956
E08000034,E08000034,Computer Literacy,Kirklees,239,32.3088235294118
E08000034,E08000034,Innovation,Kirklees,222,27.5238095238095
E08000034,E08000034,Positivity,Kirklees,210,32.98
E08000034,E08000034,Influencing Skills,Kirklees,203,27.7906976744186
E08000034,E08000034,Writing,Kirklees,201,35.4642857142857
E08000034,E08000034,Forecasting,Kirklees,196,26.1276595744681
E08000034,E08000034,Coaching,Kirklees,193,34.5116279069767
E08000034,E08000034,Administrative Functions,Kirklees,185,33.5614035087719
E08000034,E08000034,Professionalism,Kirklees,174,29.6274509803922
E08000034,E08000034,Teamwork,Kirklees,173,28.0384615384615
E08000034,E08000034,Microsoft Outlook,Kirklees,170,35.0192307692308
E08000034,E08000034,Training And Development,Kirklees,167,31.3137254901961
E08000034,E08000034,Retail Sales,Kirklees,149,31.0
E08000034,E08000034,Filing,Kirklees,148,31.0634920634921
E08000034,E08000034,Literacy,Kirklees,146,34.21875
E08000034,E08000034,Mentorship,Kirklees,143,25.4166666666667
E08000034,E08000034,Research,Kirklees,137,29.948717948718
E08000034,E08000034,Budgeting,Kirklees,135,28.7
E08000034,E08000034,Multitasking,Kirklees,131,32.9459459459459
E08000034,E08000034,Proactivity,Kirklees,130,32.0212765957447
E08000034,E08000034,Microsoft PowerPoint,Kirklees,130,33.5172413793103
E08000034,E08000034,Analytical Skills,Kirklees,128,39.2727272727273
E08000034,E08000034,Coordinating,Kirklees,127,36.8611111111111
E08000034,E08000034,English Language,Kirklees,124,38.6730769230769
E08000034,E08000034,Negotiation,Kirklees,120,32.3142857142857
E08000034,E08000034,Clerical Works,Kirklees,116,39.25
E08000034,E08000034,Packaging And Labeling,Kirklees,115,35.9117647058824
E08000034,E08000034,Teaching,Kirklees,111,28.9565217391304
E08000034,E08000034,Prioritization,Kirklees,106,35.2666666666667
E08000034,E08000034,Decision Making,Kirklees,104,33.0
E08000034,E08000034,Social Media,Kirklees,100,32.1428571428571
E08000034,E08000034,People Management,Kirklees,99,29.2105263157895
E08000034,E08000034,Scheduling,Kirklees,98,31.1111111111111
E08000034,E08000034,Resilience,Kirklees,96,32.0344827586207
E08000034,E08000034,Cleanliness,Kirklees,93,36.1363636363636
E08000034,E08000034,Honesty,Kirklees,93,33.2758620689655
E08000034,E08000034,Ability To Meet Deadlines,Kirklees,92,27.96875
E08000034,E08000034,Advising,Kirklees,87,31.4054054054054
E08000034,E08000034,Troubleshooting (Problem Solving),Kirklees,87,38.7272727272727
E08000034,E08000034,Report Writing,Kirklees,82,39.8095238095238
E08000034,E08000034,Valid Driver's License,Kirklees,79,39.4285714285714
E08000034,E08000034,Accountability,Kirklees,77,28.6
E08000034,E08000034,Tenacity,Kirklees,73,28.9333333333333
E08000034,E08000034,Investigation,Kirklees,73,33.5625
E08000034,E08000034,Quality Assurance,Kirklees,69,32.1923076923077
E08000034,E08000034,Consulting,Kirklees,64,32.8571428571429
E08000034,E08000034,Loading And Unloading,Kirklees,64,37.0
E08000034,E08000034,Typing,Kirklees,60,29.16
E08000034,E08000034,Energetic,Kirklees,60,29.4444444444444
E08000034,E08000034,Governance,Kirklees,58,33.1666666666667
E08000034,E08000034,Patience,Kirklees,57,36.9130434782609
E08000034,E08000034,Motivational Skills,Kirklees,54,29.75
E08000034,E08000034,Greeting Customers,Kirklees,54,32.3846153846154
E08000034,E08000034,Team Management,Kirklees,52,27.375
E08000034,E08000034,Relationship Management,Kirklees,52,29.5454545454545
E08000034,E08000034,Quality Control,Kirklees,51,33.7826086956522
E08000034,E08000034,Microsoft Word,Kirklees,51,32.7777777777778
E08000034,E08000034,Safety Assurance,Kirklees,51,36.3913043478261
E08000034,E08000034,Curiosity,Kirklees,51,36.3529411764706
E08000034,E08000034,Spreadsheets,Kirklees,51,34.7878787878788
E08000034,E08000034,First Aid,Kirklees,50,33.85
E08000034,E08000034,Critical Thinking,Kirklees,49,38.3
E08000034,E08000034,Quick Learning,Kirklees,47,29.4117647058824
E08000034,E08000034,Team Leadership,Kirklees,47,33.0909090909091
E08000034,E08000034,Relationship Building,Kirklees,47,30.25
E08000034,E08000034,Rapport Building,Kirklees,46,35.1578947368421
E08000034,E08000034,Record Keeping,Kirklees,43,36.6
E08000034,E08000034,Intellectual Curiosity,Kirklees,43,34.5294117647059
E08000034,E08000034,Business Administration,Kirklees,42,31.1578947368421
E08000034,E08000034,Collections,Kirklees,40,29.2941176470588
E08000034,E08000034,Confident Communicator,Kirklees,40,34.3333333333333
E08000034,E08000034,Grammar,Kirklees,39,32.0714285714286
E08000034,E08000034,Calmness Under Pressure,Kirklees,38,28.2758620689655
E08000034,E08000034,Listening Skills,Kirklees,37,24.4705882352941
E08000034,E08000034,Editing,Kirklees,36,31.7
E08000034,E08000034,Decisiveness,Kirklees,34,37.375
E08000034,E08000034,Tactfulness,Kirklees,34,27.0833333333333
E08000034,E08000034,Advocacy,Kirklees,32,30.5384615384615
E08000034,E08000034,Persuasive Communication,Kirklees,32,41.875
E08000034,E08000034,Supervision,Kirklees,32,43.0
E08000034,E08000034,Collaboration,Kirklees,31,33.1428571428571
E08000034,E08000034,Sorting,Kirklees,30,27.1764705882353
E08000034,E08000034,Information Technology,Kirklees,29,26.5555555555556
E08000034,E08000034,Business Acumen,Kirklees,28,31.2105263157895
E08000034,E08000034,Empathy,Kirklees,28,34.875
E08000034,E08000034,Creativity,Kirklees,27,37.8
E08000034,E08000034,Telephone Skills,Kirklees,27,38.9
E08000034,E08000034,Written English,Kirklees,26,25.5
E08000034,E08000034,Word Processing,Kirklees,25,33.1111111111111
E08000034,E08000034,Strategic Thinking,Kirklees,25,36.7142857142857
E08000034,E08000034,Taking Messages,Kirklees,23,21.2857142857143
E08000034,E08000034,Compassion,Kirklees,23,31.7272727272727
E08000034,E08000034,Composure,Kirklees,23,28.2777777777778
E08000034,E08000034,Organizational Skills,Kirklees,22,30.375
E08000034,E08000034,Timelines,Kirklees,21,37.9
E08000034,E08000034,Diplomacy,Kirklees,21,24.3636363636364
E08000034,E08000034,Lifting Ability,Kirklees,20,23.5333333333333
E08000034,E08000034,Microsoft Windows,Kirklees,19,38.6666666666667
E08000034,E08000034,Information Gathering,Kirklees,18,30.6
E08000034,E08000034,Adaptability,Kirklees,18,21.6
E08000034,E08000034,Creative Thinking,Kirklees,16,19.8333333333333
E08000034,E08000034,Support Colleagues,Kirklees,16,42.2
E08000034,E08000034,Physical Fitness,Kirklees,16,33.5714285714286
E08000034,E08000034,German Language,Kirklees,16,48.2
E08000034,E08000034,Team Building,Kirklees,14,30.6
E08000034,E08000034,Project Design,Kirklees,14,37.8888888888889
E08000034,E08000034,Team Performance Management,Kirklees,14,50.0
E08000034,E08000034,Assertiveness,Kirklees,12,28.5384615384615
E08000034,E08000034,Punctuality,Kirklees,12,33.8
E08000034,E08000034,Solutions Focused,Kirklees,7,24.7
E08000034,E08000034,Goal Setting,Kirklees,6,27.0
E08000035,E08000035,Communications,Leeds,13803,32.7509578544061
E08000035,E08000035,Management,Leeds,9691,32.5615384615385
E08000035,E08000035,Customer Service,Leeds,5766,32.3219696969697
E08000035,E08000035,Leadership,Leeds,5611,33.4054982817869
E08000035,E08000035,Sales,Leeds,4734,32.6984815618221
E08000035,E08000035,Writing,Leeds,4599,34.5551181102362
E08000035,E08000035,Planning,Leeds,4577,33.039039039039
E08000035,E08000035,Operations,Leeds,4245,33.3795180722892
E08000035,E08000035,Detail Oriented,Leeds,4026,33.9939271255061
E08000035,E08000035,Self-Motivation,Leeds,3360,32.0610465116279
E08000035,E08000035,Confident Communicator,Leeds,2917,35.5287356321839
E08000035,E08000035,Problem Solving,Leeds,2831,31.2
E08000035,E08000035,Innovation,Leeds,2812,31.8760683760684
E08000035,E08000035,Mentorship,Leeds,2488,32.3240223463687
E08000035,E08000035,Interpersonal Communications,Leeds,2476,33.8627450980392
E08000035,E08000035,Enthusiasm,Leeds,2360,33.0
E08000035,E08000035,Coaching,Leeds,2212,35.0985915492958
E08000035,E08000035,Research,Leeds,2182,32.5770750988142
E08000035,E08000035,Microsoft Excel,Leeds,2173,31.9076923076923
E08000035,E08000035,Microsoft Office,Leeds,1904,32.0691056910569
E08000035,E08000035,Mathematics,Leeds,1805,32.8193069306931
E08000035,E08000035,Influencing Skills,Leeds,1792,32.8313953488372
E08000035,E08000035,Time Management,Leeds,1752,32.4333333333333
E08000035,E08000035,Governance,Leeds,1693,32.7924528301887
E08000035,E08000035,Professionalism,Leeds,1612,33.6908212560386
E08000035,E08000035,Presentations,Leeds,1561,29.5991189427313
E08000035,E08000035,Training And Development,Leeds,1476,34.0576923076923
E08000035,E08000035,Forecasting,Leeds,1469,32.3666666666667
E08000035,E08000035,Administrative Functions,Leeds,1454,31.4072580645161
E08000035,E08000035,Resilience,Leeds,1416,30.4375
E08000035,E08000035,Microsoft Outlook,Leeds,1380,32.2582417582418
E08000035,E08000035,Teaching,Leeds,1354,34.2042253521127
E08000035,E08000035,Negotiation,Leeds,1324,35.7272727272727
E08000035,E08000035,Decision Making,Leeds,1314,34.5971223021583
E08000035,E08000035,Willingness To Learn,Leeds,1311,33.5531135531136
E08000035,E08000035,Computer Literacy,Leeds,1304,33.5560747663551
E08000035,E08000035,Verbal Communication Skills,Leeds,1230,34.2758620689655
E08000035,E08000035,Budgeting,Leeds,1226,33.440251572327
E08000035,E08000035,Caring Nature,Leeds,1192,33.9545454545455
E08000035,E08000035,Advising,Leeds,1074,33.5740740740741
E08000035,E08000035,Empathy,Leeds,1066,33.8557692307692
E08000035,E08000035,Teamwork,Leeds,1061,31.2367149758454
E08000035,E08000035,Strong Work Ethic,Leeds,1021,31.5300546448087
E08000035,E08000035,Analytical Skills,Leeds,1012,31.7597402597403
E08000035,E08000035,Troubleshooting (Problem Solving),Leeds,994,31.3779527559055
E08000035,E08000035,Coordinating,Leeds,986,30.7602339181287
E08000035,E08000035,Proactivity,Leeds,982,34.3469387755102
E08000035,E08000035,Accountability,Leeds,970,33.4405594405594
E08000035,E08000035,Prioritization,Leeds,967,33.5975609756098
E08000035,E08000035,Quality Assurance,Leeds,955,31.6715328467153
E08000035,E08000035,Multitasking,Leeds,937,30.7603686635945
E08000035,E08000035,Team Leadership,Leeds,910,37.4916666666667
