geography_code,geography_code,skill,geography_name,count,duration
E07000164,E07000164,Risk Analysis,Hambleton,25,34.5
E07000164,E07000164,Manual Handling,Hambleton,18,30.0
E07000164,E07000164,Booking (Sales),Hambleton,15,36.1428571428571
E07000164,E07000164,New Product Development,Hambleton,14,25.5555555555556
E07000164,E07000164,Operations Management,Hambleton,13,36.125
E07000164,E07000164,Procurement,Hambleton,13,40.0
E07000164,E07000164,Metal Inert Gas (MIG) Welding,Hambleton,12,30.1428571428571
E07000164,E07000164,Stock Control,Hambleton,12,28.6
E07000164,E07000164,Credit Control,Hambleton,11,29.8
E07000164,E07000164,Maintenance Engineering,Hambleton,11,43.1
E07000164,E07000164,Supply Chain,Hambleton,11,30.0
E07000164,E07000164,Service Quality,Hambleton,10,50.1666666666667
E07000164,E07000164,Stock Rotation,Hambleton,10,31.8
E07000164,E07000164,Technical Support,Hambleton,9,23.7
E07000164,E07000164,Purchasing,Hambleton,9,30.4
E07000164,E07000164,Production Management,Hambleton,9,43.2857142857143
E07000164,E07000164,Electronic Point Of Sale,Hambleton,9,32.5
E07000164,E07000164,Process Improvement,Hambleton,8,35.2
E07000164,E07000164,Ledgers (Accounting),Hambleton,8,34.1428571428571
E07000164,E07000164,Continuous Improvement Process,Hambleton,8,49.125
E07000164,E07000164,Data Entry,Hambleton,7,27.2857142857143
E07000164,E07000164,Stocks (Inventory),Hambleton,6,37.5454545454545
E07000164,E07000164,Cooking,Hambleton,6,40.2
E07000164,E07000164,Production Planning,Hambleton,5,26.1428571428571
E07000165,E07000165,Marketing,Harrogate,315,30.75
E07000165,E07000165,Restaurant Operation,Harrogate,276,37.4444444444444
E07000165,E07000165,Housekeeping,Harrogate,256,35.6
E07000165,E07000165,Finance,Harrogate,227,33.225
E07000165,E07000165,Mopping,Harrogate,225,41.2
E07000165,E07000165,Warehousing,Harrogate,209,38.6969696969697
E07000165,E07000165,Auditing,Harrogate,194,32.3666666666667
E07000165,E07000165,Customer Relationship Management,Harrogate,187,31.6666666666667
E07000165,E07000165,Booking (Sales),Harrogate,174,42.8275862068966
E07000165,E07000165,Invoicing,Harrogate,170,35.2941176470588
E07000165,E07000165,Internal Communications,Harrogate,164,30.75
E07000165,E07000165,Key Performance Indicators (KPIs),Harrogate,150,36.1212121212121
E07000165,E07000165,Selling Techniques,Harrogate,145,34.7777777777778
E07000165,E07000165,Purchasing,Harrogate,144,29.4838709677419
E07000165,E07000165,Nursing,Harrogate,122,32.5555555555556
E07000165,E07000165,Business Development,Harrogate,119,31.4347826086956
E07000165,E07000165,Machinery,Harrogate,118,40.1739130434783
E07000165,E07000165,Risk Analysis,Harrogate,115,36.0
E07000165,E07000165,Dementia Care,Harrogate,114,42.4285714285714
E07000165,E07000165,Accounting,Harrogate,113,28.8387096774194
E07000165,E07000165,Personal Care,Harrogate,107,31.1818181818182
E07000165,E07000165,Help Desk Support,Harrogate,102,35.8181818181818
E07000165,E07000165,Numeracy,Harrogate,101,30.7894736842105
E07000165,E07000165,Procurement,Harrogate,98,30.1
E07000165,E07000165,Upselling,Harrogate,94,46.2857142857143
E07000165,E07000165,Cooking,Harrogate,93,31.0
E07000165,E07000165,Manual Handling,Harrogate,89,38.3333333333333
E07000165,E07000165,Service Quality,Harrogate,89,34.4166666666667
E07000165,E07000165,Data Analysis,Harrogate,87,33.8214285714286
E07000165,E07000165,Stock Control,Harrogate,85,29.4666666666667
E07000165,E07000165,Account Management,Harrogate,84,35.2380952380952
E07000165,E07000165,Operations Management,Harrogate,83,32.1176470588235
E07000165,E07000165,Project Management,Harrogate,80,28.1333333333333
E07000165,E07000165,Business To Business,Harrogate,77,31.3181818181818
E07000165,E07000165,Administrative Support,Harrogate,75,34.8947368421053
E07000165,E07000165,Search Engine Optimization,Harrogate,73,29.3125
E07000165,E07000165,Sales Management,Harrogate,73,37.375
E07000165,E07000165,Supply Chain,Harrogate,71,33.0909090909091
E07000165,E07000165,Sales Support,Harrogate,67,37.0909090909091
E07000165,E07000165,Food Preparation,Harrogate,67,29.4
E07000165,E07000165,Food Safety And Sanitation,Harrogate,64,36.4444444444444
E07000165,E07000165,Sales Process,Harrogate,63,39.0909090909091
E07000165,E07000165,Data Entry,Harrogate,62,31.8461538461538
E07000165,E07000165,Safety Standards,Harrogate,62,33.0
E07000165,E07000165,Fundraising,Harrogate,61,34.1111111111111
E07000165,E07000165,Marketing Management,Harrogate,60,35.6923076923077
E07000165,E07000165,Agile Methodology,Harrogate,56,33.3076923076923
E07000165,E07000165,SQL (Programming Language),Harrogate,54,30.7857142857143
E07000165,E07000165,Adobe Photoshop,Harrogate,54,36.1428571428571
E07000165,E07000165,Postpartum Care,Harrogate,52,40.8
E07000165,E07000165,Reconciliation,Harrogate,51,29.0833333333333
E07000165,E07000165,Content Creation,Harrogate,51,29.875
E07000165,E07000165,Customer Support,Harrogate,51,32.4545454545455
E07000165,E07000165,Medication Administration,Harrogate,51,38.1666666666667
E07000165,E07000165,Marketing Strategies,Harrogate,49,31.7272727272727
E07000165,E07000165,Presentation Skills,Harrogate,49,37.7692307692308
E07000165,E07000165,Automation,Harrogate,49,37.1428571428571
E07000165,E07000165,New Product Development,Harrogate,48,29.4545454545455
E07000165,E07000165,Cascading Style Sheets (CSS),Harrogate,47,29.0714285714286
E07000165,E07000165,Workflow Management,Harrogate,46,31.4375
E07000165,E07000165,Painting,Harrogate,46,36.3
E07000165,E07000165,Credit Control,Harrogate,45,31.1818181818182
E07000165,E07000165,Forklift Truck,Harrogate,44,39.0714285714286
E07000165,E07000165,Office Management,Harrogate,44,28.875
E07000165,E07000165,Lead Generation,Harrogate,44,32.6
E07000165,E07000165,Email Marketing,Harrogate,43,29.0833333333333
E07000165,E07000165,Standard Operating Procedure,Harrogate,42,45.0
E07000165,E07000165,Google Analytics,Harrogate,41,30.4444444444444
E07000165,E07000165,Product Knowledge,Harrogate,40,48.4444444444444
E07000165,E07000165,Telemarketing,Harrogate,39,32.125
E07000165,E07000165,Plumbing,Harrogate,39,29.8888888888889
E07000165,E07000165,Microsoft Office 365,Harrogate,39,36.7272727272727
E07000165,E07000165,Palletizing,Harrogate,38,40.2
E07000165,E07000165,Cash Handling,Harrogate,38,36.5
E07000165,E07000165,Change Management,Harrogate,38,34.6875
E07000165,E07000165,Microsoft Azure,Harrogate,38,36.8888888888889
E07000165,E07000165,Firewall,Harrogate,38,33.25
E07000165,E07000165,Process Improvement,Harrogate,38,29.8333333333333
E07000165,E07000165,AutoCAD,Harrogate,38,36.8181818181818
E07000165,E07000165,Vehicle Maintenance,Harrogate,37,36.0
E07000165,E07000165,Enterprise Resource Planning,Harrogate,37,34.9090909090909
E07000165,E07000165,Stakeholder Communications,Harrogate,37,41.7
E07000165,E07000165,Accounting Software,Harrogate,36,30.5555555555556
E07000165,E07000165,Microsoft Teams,Harrogate,36,31.8
E07000165,E07000165,Amazon Web Services,Harrogate,36,27.8181818181818
E07000165,E07000165,Mental Health,Harrogate,36,31.4285714285714
E07000165,E07000165,Billing,Harrogate,35,33.5833333333333
E07000165,E07000165,Cross-Selling,Harrogate,35,36.5714285714286
E07000165,E07000165,Furnishing,Harrogate,35,30.375
E07000165,E07000165,Facility Management,Harrogate,34,31.4444444444444
E07000165,E07000165,Resourcing,Harrogate,34,29.75
E07000165,E07000165,Business Support Systems,Harrogate,34,36.375
E07000165,E07000165,Branding,Harrogate,34,33.1666666666667
E07000165,E07000165,Adobe InDesign,Harrogate,34,35.1666666666667
E07000165,E07000165,Strategic Planning,Harrogate,34,29.2727272727273
E07000165,E07000165,Corrective And Preventive Action (CAPA),Harrogate,34,42.75
E07000165,E07000165,Construction,Harrogate,34,37.75
E07000165,E07000165,Merchandising,Harrogate,33,35.3
E07000165,E07000165,Business Process,Harrogate,33,38.4166666666667
E07000165,E07000165,Pay Per Click,Harrogate,33,34.8333333333333
E07000165,E07000165,Outbound Calls,Harrogate,32,33.8
E07000165,E07000165,Bookkeeping,Harrogate,32,39.2857142857143
E07000165,E07000165,Bank Reconciliations,Harrogate,32,30.0
E07000165,E07000165,Lean Manufacturing,Harrogate,32,36.2857142857143
E07000165,E07000165,Microsoft SharePoint,Harrogate,32,31.6363636363636
E07000165,E07000165,Scripting,Harrogate,32,38.5
E07000165,E07000165,Sales Administration,Harrogate,31,32.7142857142857
E07000165,E07000165,Office Administration,Harrogate,31,30.5
E07000165,E07000165,Business Requirements,Harrogate,31,37.0
E07000165,E07000165,Software Development,Harrogate,30,34.375
E07000165,E07000165,Cold Calling,Harrogate,30,30.5714285714286
E07000165,E07000165,Information Privacy,Harrogate,30,43.6
E07000165,E07000165,Project Planning,Harrogate,30,31.9
E07000165,E07000165,Adobe Illustrator,Harrogate,30,32.8
E07000165,E07000165,Linux,Harrogate,30,27.8571428571429
E07000165,E07000165,Front End (Software Engineering),Harrogate,30,29.0
E07000165,E07000165,Subcontracting,Harrogate,30,39.4285714285714
E07000165,E07000165,Adobe Creative Suite,Harrogate,29,36.875
E07000165,E07000165,Financial Statements,Harrogate,29,34.2857142857143
E07000165,E07000165,Service-Level Agreement,Harrogate,29,36.0
E07000165,E07000165,Quotations,Harrogate,29,40.0
E07000165,E07000165,Communication Planning,Harrogate,29,30.5
E07000165,E07000165,Performance Management,Harrogate,28,37.3
E07000165,E07000165,Brand Management,Harrogate,28,29.1666666666667
E07000165,E07000165,Newsletters,Harrogate,28,32.0
E07000165,E07000165,Quality Management,Harrogate,28,32.8181818181818
E07000165,E07000165,Fire Alarm Systems,Harrogate,28,33.0
E07000165,E07000165,Data Management,Harrogate,27,36.8888888888889
E07000165,E07000165,SAP Applications,Harrogate,27,45.3333333333333
E07000165,E07000165,Management Accounting,Harrogate,27,33.7777777777778
E07000165,E07000165,Business Strategies,Harrogate,27,48.3333333333333
E07000165,E07000165,Stock Management,Harrogate,26,29.4285714285714
E07000165,E07000165,Apple IOS,Harrogate,26,30.4
E07000165,E07000165,Technical Sales,Harrogate,26,36.0
E07000165,E07000165,Continuous Improvement Process,Harrogate,26,35.7272727272727
E07000165,E07000165,Psychology,Harrogate,25,44.25
E07000165,E07000165,Accounts Payable,Harrogate,25,40.0
E07000165,E07000165,C# (Programming Language),Harrogate,24,37.4
E07000166,E07000166,Invoicing,Richmondshire,12,45.1
E07000167,E07000167,Machinery,Ryedale,69,38.0
E07000167,E07000167,Marketing,Ryedale,44,32.75
E07000167,E07000167,Warehousing,Ryedale,43,32.5
E07000167,E07000167,Purchasing,Ryedale,35,29.125
E07000167,E07000167,Housekeeping,Ryedale,27,35.5555555555556
E07000168,E07000168,Finance,Scarborough,33,43.6666666666667
E07000168,E07000168,Machinery,Scarborough,27,34.6666666666667
E07000168,E07000168,Marketing,Scarborough,27,25.2
E07000168,E07000168,Invoicing,Scarborough,23,30.0
E07000168,E07000168,Accounting,Scarborough,23,47.5
E07000168,E07000168,Warehousing,Scarborough,21,30.1666666666667
E07000168,E07000168,Numeracy,Scarborough,17,28.0
E07000168,E07000168,Housekeeping,Scarborough,13,25.25
E07000169,E07000169,Marketing,Selby,45,32.4545454545455
E07000169,E07000169,Warehousing,Selby,39,32.0714285714286
E07000169,E07000169,Machinery,Selby,34,34.5714285714286
E07000169,E07000169,Forklift Truck,Selby,32,35.0
E07000169,E07000169,Finance,Selby,22,32.1666666666667
E07000169,E07000169,Accounting,Selby,21,32.4
E07000169,E07000169,Housekeeping,Selby,18,33.2857142857143
E07000169,E07000169,Invoicing,Selby,18,33.6
E07000169,E07000169,Booking (Sales),Selby,14,32.0
E07000169,E07000169,Numeracy,Selby,11,34.5555555555556
E06000014,E06000014,Marketing,York,617,33.910447761194
E06000014,E06000014,Finance,York,482,32.0652173913044
E06000014,E06000014,Business Development,York,341,29.2222222222222
E06000014,E06000014,Auditing,York,319,32.3
E06000014,E06000014,Key Performance Indicators (KPIs),York,289,32.9310344827586
E06000014,E06000014,Agile Methodology,York,283,29.3571428571429
E06000014,E06000014,Accounting,York,274,32.125
E06000014,E06000014,Numeracy,York,267,34.8181818181818
E06000014,E06000014,Customer Relationship Management,York,262,33.7096774193548
E06000014,E06000014,Warehousing,York,253,38.4074074074074
E06000014,E06000014,Financial Services,York,252,33.4166666666667
E06000014,E06000014,Project Management,York,233,32.7826086956522
E06000014,E06000014,Sales Management,York,233,30.8333333333333
E06000014,E06000014,Data Analysis,York,232,33.0
E06000014,E06000014,Risk Analysis,York,224,31.5625
E06000014,E06000014,Operations Management,York,222,31.1666666666667
E06000014,E06000014,Plumbing,York,207,31.6875
E06000014,E06000014,Stakeholder Management,York,207,31.4117647058824
E06000014,E06000014,Construction,York,201,34.5333333333333
E06000014,E06000014,Automation,York,194,36.6666666666667
E06000014,E06000014,Purchasing,York,187,33.2083333333333
E06000014,E06000014,Cascading Style Sheets (CSS),York,185,33.2592592592593
E06000014,E06000014,Service Quality,York,173,29.6923076923077
E06000014,E06000014,Procurement,York,172,32.9565217391304
E06000014,E06000014,Microsoft Azure,York,170,32.75
E06000014,E06000014,New Product Development,York,165,34.9444444444444
E06000014,E06000014,Python (Programming Language),York,158,33.2727272727273
E06000014,E06000014,Presentation Skills,York,153,34.1764705882353
E06000014,E06000014,Microsoft Office 365,York,153,33.375
E06000014,E06000014,DevOps,York,149,35.7142857142857
E06000014,E06000014,Supply Chain,York,148,38.0
E06000014,E06000014,HyperText Markup Language (HTML),York,145,30.6666666666667
E06000014,E06000014,Administrative Support,York,140,29.9047619047619
E06000014,E06000014,Help Desk Support,York,137,30.6666666666667
E06000014,E06000014,Nursing,York,137,32.8421052631579
E06000014,E06000014,Front End (Software Engineering),York,137,33.5714285714286
E06000014,E06000014,Selling Techniques,York,136,36.1428571428571
E06000014,E06000014,Account Management,York,133,31.4117647058824
E06000014,E06000014,Cloudflare,York,133,60.0
E06000014,E06000014,Carpentry,York,131,32.7142857142857
E06000014,E06000014,Booking (Sales),York,129,32.2666666666667
E06000014,E06000014,Maintenance Engineering,York,129,40.1
E06000014,E06000014,Scripting,York,126,34.5833333333333
E06000014,E06000014,Mechanical Engineering,York,118,30.5
E06000014,E06000014,Adobe Photoshop,York,116,29.8666666666667
E06000014,E06000014,Power BI,York,116,37.25
E06000014,E06000014,Project Planning,York,114,33.1333333333333
E06000014,E06000014,Quality Management,York,112,36.5
E06000014,E06000014,Surveying,York,111,38.5555555555556
E06000014,E06000014,IT Service Management,York,111,31.375
E06000014,E06000014,Business To Business,York,109,35.3
E06000014,E06000014,Change Management,York,107,38.8125
E06000014,E06000014,SAP Applications,York,107,32.9166666666667
E06000014,E06000014,Postpartum Care,York,106,34.55
E06000014,E06000014,Data Entry,York,105,32.4705882352941
E06000014,E06000014,Product Management,York,103,31.125
E06000014,E06000014,Service Improvement,York,99,37.1111111111111
E06000014,E06000014,Digital Marketing,York,98,33.4782608695652
E06000014,E06000014,Process Improvement,York,97,29.25
E06000014,E06000014,Technical Drawing,York,97,34.5555555555556
E06000014,E06000014,Food Safety And Sanitation,York,93,36.3846153846154
E06000014,E06000014,Roofing,York,93,42.0
E06000014,E06000014,Search Engine Optimization,York,93,32.25
E06000014,E06000014,Mental Health,York,91,31.6923076923077
E06000014,E06000014,Electrical Engineering,York,88,32.2857142857143
E06000014,E06000014,Surgery,York,87,35.5
E06000014,E06000014,Due Diligence,York,85,41.6666666666667
E06000014,E06000014,Performance Management,York,83,39.2
E06000014,E06000014,Housekeeping,York,82,37.25
E06000014,E06000014,Profit And Loss (P&L) Management,York,82,31.1538461538462
E06000014,E06000014,Tooling,York,82,41.0
E06000014,E06000014,Resource Management,York,81,32.0
E06000014,E06000014,Business Planning,York,80,35.5625
E06000014,E06000014,Business Process,York,78,30.0
E06000014,E06000014,Financial Management,York,76,32.1333333333333
E06000014,E06000014,Computer-Aided Design,York,75,29.6666666666667
E06000014,E06000014,Computer Science,York,75,35.0
E06000014,E06000014,Operating Systems,York,74,33.1666666666667
E06000014,E06000014,Service Improvement Planning,York,73,34.6666666666667
E06000014,E06000014,Systems Development Life Cycle,York,73,31.7777777777778
E06000014,E06000014,Pharmaceuticals,York,73,38.7777777777778
E06000014,E06000014,Google Analytics,York,72,36.9
E06000014,E06000014,Textiles,York,71,30.8
E06000014,E06000014,Staff Management,York,69,35.4285714285714
E06000014,E06000014,Service Management,York,68,31.375
E06000014,E06000014,Project Scoping,York,68,45.8
E06000014,E06000014,Strategic Planning,York,67,29.8181818181818
E06000014,E06000014,Endoscopy,York,65,36.8571428571429
E06000014,E06000014,Dashboard,York,65,31.8333333333333
E06000014,E06000014,Stock Control,York,64,38.9333333333333
E06000014,E06000014,Medical Ultrasonography,York,64,35.5
E06000014,E06000014,Business Support Systems,York,63,30.2142857142857
E06000014,E06000014,Production Management,York,61,34.7777777777778
